Test Name=,
Test Request Number=,8273
Data Type=,1
Data Extracted on(Server)=,6/3/2022 1:50:43 AM Eastern Standard Time
Selected Start Time(Could be different from actual)= , 2/2/2022 4:58:27 AM
Selected End Time(Could be different from actual)= , 2/3/2022 1:40:49 PM
New Output File Format =,TRUE
Export Header =,TRUE
DataTypeDesired,Scan Data
How Often (seconds)= , 0
MaxLinesDesiredInFile= ,-1
MaxColsDesiredInFile= ,-1
Filter List
Filter Variable,Min Filter Value, Max Filter Value, Ignore Zero (0=do not ignore, 1 = ignore)

###
Date,Time,Time (UTC),Test ID number,Test point sequence number,Test point identification,ca_52 : LOAD :  : MW : Load,ca_57 : TEXHAUST :  : degF : Exhaust temp
02/02/2022, 07:34:44.077,1643805284.102,8273,0,na,0.0,71.41040802002
02/02/2022, 07:34:50.077,1643805290.582,8273,0,na,0.0,72.18688201904
02/02/2022, 07:35:03.079,1643805304.019,8273,0,na,0.0,74.08182525635
02/02/2022, 07:35:19.082,1643805319.889,8273,0,na,0.0,76.65000152588
02/02/2022, 07:35:33.084,1643805333.385,8273,0,na,0.0,78.99705505371
02/02/2022, 07:36:20.091,1643805380.471,8273,0,na,0.0,88.14818572998
02/02/2022, 07:38:47.110,1643805527.282,8273,0,na,0.0,127.2790374756
02/02/2022, 07:38:51.111,1643805531.805,8273,0,na,0.0,128.4109802246
02/02/2022, 07:39:11.114,1643805551.922,8273,0,na,0.0,132.7607574463
02/02/2022, 07:39:22.115,1643805562.681,8273,0,na,0.0,134.0938262939
02/02/2022, 07:39:33.117,1643805573.286,8273,0,na,0.0,135.0586700439
02/02/2022, 07:40:12.123,1643805612.532,8273,0,na,0.0,138.6231842041
02/02/2022, 07:40:19.124,1643805620.08,8273,0,na,0.0,139.1628112793
02/02/2022, 07:43:58.154,1643805838.794,8273,0,na,0.0,149.3236083984
02/02/2022, 07:45:24.166,1643805925.155,8273,0,na,0.0,151.2109222412
02/02/2022, 07:48:02.189,1643806083.019,8273,0,na,0.0,153.7465667725
02/02/2022, 07:48:26.192,1643806106.995,8273,0,na,0.0,153.9990997314
02/02/2022, 07:49:18.200,1643806159.03,8273,0,na,0.0,154.4754943848
02/02/2022, 07:51:41.220,1643806302.123,8273,0,na,0.0,155.2074279785
02/02/2022, 07:52:32.227,1643806352.67,8273,0,na,0.0,155.6109008789
02/02/2022, 07:53:08.233,1643806389.226,8273,0,na,0.0,155.7957763672
02/02/2022, 07:53:46.238,1643806426.446,8273,0,na,0.0,156.0019073486
02/02/2022, 07:56:29.261,1643806589.447,8273,0,na,0.0,156.5330200195
02/02/2022, 07:57:16.268,1643806637.07,8273,0,na,0.0,156.2596588135
02/02/2022, 07:59:51.290,1643806792.259,8273,0,na,0.0,156.7303466797
02/02/2022, 08:01:23.304,1643806883.531,8273,0,na,0.0,157.1276245117
02/02/2022, 08:03:44.324,1643807025.013,8273,0,na,0.0,157.3382415771
02/02/2022, 08:06:13.345,1643807173.768,8273,0,na,0.0,157.9754333496
02/02/2022, 08:08:13.362,1643807293.97,8273,0,na,0.0,158.1493988037
02/02/2022, 08:09:18.372,1643807359.076,8273,0,na,0.0,158.0733184814
02/02/2022, 08:14:32.525,1643807673.206,8273,0,na,0.0,146.1539916992
02/02/2022, 08:14:55.528,1643807695.722,8273,0,na,0.0,135.5783996582
02/02/2022, 08:17:31.550,1643807852.505,8273,0,na,0.0,347.4651489258
02/02/2022, 08:20:05.571,1643808006.342,8273,0,na,0.0,894.9206542969
02/02/2022, 08:20:11.572,1643808011.754,8273,0,na,0.0,917.1110229492
02/02/2022, 08:20:27.575,1643808028.544,8273,0,na,0.0,989.7914428711
02/02/2022, 08:20:29.575,1643808029.866,8273,0,na,0.0,994.7982177734
02/02/2022, 08:20:46.578,1643808047.166,8273,0,na,0.0,1023.208435059
02/02/2022, 08:21:05.580,1643808066.552,8273,0,na,0.0,1035.867553711
02/02/2022, 08:21:16.581,1643808077.428,8273,0,na,0.0,1043.211669922
02/02/2022, 08:21:50.586,1643808111.311,8273,0,na,0.0,1075.277709961
02/02/2022, 08:21:52.587,1643808113.354,8273,0,na,0.0,1077.699584961
02/02/2022, 08:22:48.596,1643808169.489,8273,0,na,0.0,998.7680664063
02/02/2022, 08:23:31.601,1643808211.858,8273,0,na,0.0,1019.077148438
02/02/2022, 08:23:54.605,1643808235.316,8273,0,na,0.0,1056.821044922
02/02/2022, 08:23:55.605,1643808235.924,8273,0,na,0.0,1057.590332031
02/02/2022, 08:24:42.611,1643808282.699,8273,0,na,0.0,927.3579711914
02/02/2022, 08:25:17.616,1643808318.589,8273,0,na,0.0,857.7639160156
02/02/2022, 08:25:41.620,1643808342.445,8273,2079,Completed - Run 12 1492 OPER-17-Cold Start - Gas - Run 12,0.0,846.8486938477
02/02/2022, 08:26:33.871,1643808394.718,8273,0,na,37.76504516602,1037.793334961
02/02/2022, 08:26:35.871,1643808396.712,8273,0,na,37.38534927368,1059.131591797
02/02/2022, 08:27:25.878,1643808446.487,8273,0,na,47.72933959961,1051.829589844
02/02/2022, 08:28:54.890,1643808535.604,8273,0,na,48.3374786377,1052.599853516
02/02/2022, 08:29:17.893,1643808558.085,8273,0,na,48.32879257202,1054.618041992
02/02/2022, 08:30:37.905,1643808638.417,8273,0,na,58.54685592651,1031.133666992
02/02/2022, 08:30:52.907,1643808653.271,8273,0,na,58.02762985229,1032.591186523
02/02/2022, 08:31:55.916,1643808715.919,8273,0,na,57.22235107422,1037.883666992
02/02/2022, 08:32:32.112,1643808752.661,8273,0,na,57.55407714844,1038.231323242
02/02/2022, 08:32:51.114,1643808771.159,8273,0,na,64.28614807129,1025.408691406
02/02/2022, 08:33:11.117,1643808791.204,8273,0,na,63.60306549072,996.5083618164
02/02/2022, 08:33:47.123,1643808827.165,8273,0,na,96.82066345215,1251.104492188
02/02/2022, 08:34:26.128,1643808866.739,8273,0,na,116.4847869873,1249.830566406
02/02/2022, 08:34:58.132,1643808898.958,8273,0,na,134.842666626,1250.250488281
02/02/2022, 08:35:09.135,1643808910.021,8273,0,na,140.9859008789,1250.229248047
02/02/2022, 08:35:36.138,1643808936.917,8273,0,na,156.1621856689,1250.62109375
02/02/2022, 08:36:54.149,1643809014.609,8273,0,na,198.9382019043,1250.162719727
02/02/2022, 08:37:10.151,1643809031.012,8273,0,na,216.721786499,1256.918334961
02/02/2022, 08:38:18.161,1643809099.036,8273,0,na,245.0199890137,1249.571899414
02/02/2022, 08:38:44.165,1643809124.741,8273,0,na,259.7765197754,1249.638061523
02/02/2022, 08:38:51.166,1643809132.097,8273,0,na,263.4021606445,1249.364013672
02/02/2022, 08:40:10.177,1643809210.195,8273,0,na,307.159362793,1249.939331055
02/02/2022, 08:44:51.217,1643809492.011,8273,0,na,422.5462036133,1212.171020508
02/02/2022, 08:46:07.509,1643809568.195,8273,0,na,421.2078857422,1214.788818359
02/02/2022, 08:46:10.510,1643809571.391,8273,0,na,420.5539550781,1215.355712891
02/02/2022, 09:03:45.658,1643810626.315,8273,0,na,418.3952331543,1218.64831543
02/02/2022, 09:06:21.680,1643810782.637,8273,0,na,419.2041931152,1218.826049805
02/02/2022, 09:11:45.726,1643811106.036,8273,0,na,418.7027282715,1219.118408203
02/02/2022, 09:16:39.767,1643811400.216,8273,0,na,418.7281188965,1218.361572266
02/02/2022, 09:21:07.806,1643811668.607,8273,0,na,418.227142334,1218.671508789
02/02/2022, 09:21:25.808,1643811686.568,8273,0,na,418.4230041504,1218.338623047
02/02/2022, 09:26:36.853,1643811997.392,8273,0,na,418.6818237305,1218.403320313
02/02/2022, 09:27:55.864,1643812076.522,8273,0,na,419.5077514648,1218.611694336
02/02/2022, 09:29:20.875,1643812161.225,8273,0,na,419.28515625,1218.395629883
02/02/2022, 09:32:08.898,1643812329.582,8273,0,na,418.6085205078,1218.62902832
02/02/2022, 09:33:18.908,1643812399.259,8273,0,na,419.2982788086,1218.891601563
02/02/2022, 09:33:43.912,1643812424.433,8273,0,na,418.9564819336,1218.955688477
02/02/2022, 09:39:50.964,1643812791.888,8273,0,na,418.0715637207,1218.608276367
02/02/2022, 09:42:25.984,1643812946.008,8273,0,na,418.7114257813,1218.663208008
02/02/2022, 09:44:23.001,1643813063.443,8273,0,na,418.6387634277,1218.941772461
02/02/2022, 09:46:44.021,1643813204.324,8273,0,na,417.3944702148,1219.073974609
02/02/2022, 09:49:53.050,1643813393.258,8273,0,na,417.5997314453,1218.575805664
02/02/2022, 09:55:49.154,1643813749.325,8273,0,na,417.8136291504,1219.431518555
02/02/2022, 09:57:40.170,1643813861.149,8273,0,na,416.9586181641,1219.372558594
02/02/2022, 09:58:40.179,1643813920.399,8273,0,na,417.8804321289,1219.284667969
02/02/2022, 10:01:40.378,1643814101.275,8273,0,na,417.537902832,1218.081665039
02/02/2022, 10:02:44.386,1643814165.052,8273,0,na,417.5316162109,1218.899658203
02/02/2022, 10:04:16.399,1643814256.643,8273,0,na,365.1421813965,1250.099975586
02/02/2022, 10:04:29.401,1643814270.095,8273,0,na,359.5727233887,1250.227905273
02/02/2022, 10:05:50.413,1643814350.682,8273,0,na,311.3975830078,1250.620117188
02/02/2022, 10:06:27.418,1643814387.42,8273,0,na,289.8812561035,1249.577636719
02/02/2022, 10:06:31.418,1643814392.176,8273,0,na,287.4914245605,1249.477783203
02/02/2022, 10:06:32.418,1643814392.818,8273,0,na,287.1313781738,1249.537353516
02/02/2022, 10:06:33.419,1643814394.413,8273,0,na,286.4476623535,1249.43347168
02/02/2022, 10:06:56.422,1643814417.236,8273,0,na,273.4821777344,1249.566650391
02/02/2022, 10:08:38.436,1643814519.015,8273,0,na,216.0551757813,1250.239013672
02/02/2022, 10:09:40.445,1643814581.374,8273,0,na,189.0246124268,1258.368164063
02/02/2022, 10:10:31.452,1643814631.813,8273,0,na,151.5650177002,1249.514648438
02/02/2022, 10:12:41.470,1643814761.727,8273,0,na,82.1307220459,1249.982666016
02/02/2022, 10:13:05.474,1643814785.761,8273,0,na,81.45871734619,1249.928955078
02/02/2022, 10:13:06.474,1643814787.333,8273,0,na,81.5189743042,1250.043579102
02/02/2022, 10:14:34.487,1643814874.825,8273,0,na,81.20848083496,1249.868774414
02/02/2022, 10:14:40.488,1643814880.59,8273,0,na,81.19142913818,1249.791381836
02/02/2022, 10:16:09.500,1643814969.754,8273,0,na,77.71408081055,1249.730834961
02/02/2022, 10:17:40.513,1643815060.817,8273,0,na,48.7467956543,1104.036621094
02/02/2022, 10:19:04.525,1643815145.49,8273,0,na,47.68935394287,1110.739624023
02/02/2022, 10:19:11.526,1643815152.127,8273,0,na,47.77255630493,1111.301391602
02/02/2022, 10:20:23.537,1643815223.545,8273,0,na,47.13269805908,1108.460571289
02/02/2022, 10:20:37.539,1643815238.054,8273,0,na,47.10640716553,1108.15612793
02/02/2022, 10:21:46.549,1643815307.358,8273,0,na,44.64124298096,1112.518188477
02/02/2022, 10:22:34.556,1643815354.926,8273,0,na,0.0,961.1598510742
02/02/2022, 10:22:41.557,1643815361.815,8273,0,na,0.0,908.4044189453
02/02/2022, 10:24:49.575,1643815489.636,8273,0,na,0.0,914.2785644531
02/02/2022, 10:25:41.582,1643815541.672,8273,0,na,0.0,904.2036132813
02/02/2022, 10:26:13.587,1643815573.701,8273,0,na,0.0,895.9911499023
02/02/2022, 10:26:27.589,1643815588.454,8273,0,na,0.0,893.5534667969
02/02/2022, 10:27:24.598,1643815645.429,8273,0,na,0.0,887.2414550781
02/02/2022, 10:27:25.598,1643815645.941,8273,0,na,0.0,887.2459716797
02/02/2022, 10:28:10.707,1643815690.848,8273,0,na,0.0,885.2626342773
02/02/2022, 10:28:14.708,1643815695.581,8273,0,na,0.0,885.0567016602
02/02/2022, 10:28:20.709,1643815701.194,8273,0,na,0.0,885.1590576172
02/02/2022, 10:28:26.710,1643815707.663,8273,0,na,0.0,885.5689697266
02/02/2022, 10:28:35.712,1643815716.432,8273,0,na,0.0,884.1547851563
02/02/2022, 10:29:10.717,1643815750.73,8273,0,na,0.0,872.8309326172
02/02/2022, 10:31:21.735,1643815882.646,8273,0,na,0.0,616.7590942383
02/02/2022, 10:32:56.816,1643815977.314,8273,0,na,0.0,546.5494995117
02/02/2022, 10:33:07.817,1643815988.152,8273,0,na,0.0,542.7915649414
02/02/2022, 10:33:41.822,1643816022.133,8273,0,na,0.0,533.1073608398
02/02/2022, 10:34:30.829,1643816071.062,8273,0,na,0.0,524.4186401367
02/02/2022, 10:34:43.830,1643816084.072,8273,0,na,0.0,522.8084716797
02/02/2022, 10:36:22.844,1643816183.212,8273,0,na,0.0,513.6833496094
02/02/2022, 10:36:45.848,1643816206.597,8273,0,na,0.0,513.5567016602
02/02/2022, 10:36:53.849,1643816214.448,8273,0,na,0.0,513.2875366211
02/02/2022, 10:37:23.854,1643816243.951,8273,0,na,0.0,511.2917785645
02/02/2022, 10:37:49.857,1643816270.082,8273,0,na,0.0,510.9317321777
02/02/2022, 10:38:07.859,1643816288.196,8273,0,na,0.0,510.6138305664
02/02/2022, 10:38:28.862,1643816309.829,8273,0,na,0.0,511.6233520508
02/02/2022, 10:39:05.866,1643816346.699,8273,0,na,0.0,512.018737793
02/02/2022, 10:39:40.872,1643816381.036,8273,0,na,0.0,512.6743774414
02/02/2022, 10:39:43.872,1643816384.366,8273,0,na,0.0,512.2997436523
02/02/2022, 10:39:54.874,1643816394.903,8273,0,na,0.0,512.6854858398
02/02/2022, 10:41:19.885,1643816479.913,8273,0,na,0.0,507.7106933594
02/02/2022, 10:41:26.886,1643816487.043,8273,0,na,0.0,507.277557373
02/02/2022, 10:42:15.893,1643816536.313,8273,0,na,0.0,501.482208252
02/02/2022, 10:42:51.898,1643816572.239,8273,0,na,0.0,499.2053222656
02/02/2022, 10:43:18.902,1643816599.473,8273,0,na,0.0,496.3586120605
02/02/2022, 10:43:32.904,1643816613.65,8273,0,na,0.0,494.7315063477
02/02/2022, 10:43:53.907,1643816634.217,8273,0,na,0.0,492.1110839844
02/02/2022, 10:44:31.912,1643816672.857,8273,0,na,0.0,488.1218261719
02/02/2022, 10:44:36.913,1643816677.55,8273,0,na,0.0,487.8640441895
02/02/2022, 10:44:42.914,1643816683.593,8273,0,na,0.0,486.8818359375
02/02/2022, 10:44:55.915,1643816696.603,8273,0,na,0.0,485.3427124023
02/02/2022, 10:45:19.918,1643816720.363,8273,0,na,0.0,483.7463684082
02/02/2022, 10:45:54.924,1643816755.145,8273,0,na,0.0,480.8712768555
02/02/2022, 10:47:14.935,1643816835.272,8273,0,na,0.0,473.0511474609
02/02/2022, 10:47:43.940,1643816864.097,8273,0,na,0.0,471.1011657715
02/02/2022, 10:47:44.940,1643816865.36,8273,0,na,0.0,471.0462341309
02/02/2022, 10:49:42.956,1643816983.157,8273,0,na,0.0,459.26171875
02/02/2022, 10:51:00.965,1643817061.044,8273,0,na,0.0,450.9485473633
02/02/2022, 10:52:04.975,1643817125.358,8273,0,na,0.0,445.2640991211
02/02/2022, 10:52:17.976,1643817138.232,8273,0,na,0.0,443.7948303223
02/02/2022, 10:53:16.985,1643817197.021,8273,0,na,0.0,438.2438964844
02/02/2022, 10:55:09.000,1643817309.65,8273,0,na,0.0,427.5271911621
02/02/2022, 10:55:40.004,1643817340.695,8273,0,na,0.0,424.033782959
02/02/2022, 10:57:21.019,1643817441.029,8273,0,na,0.0,414.5538330078
02/02/2022, 10:58:34.030,1643817514.567,8273,0,na,0.0,408.6829223633
02/02/2022, 10:58:59.033,1643817539.371,8273,0,na,0.0,404.7240600586
02/02/2022, 10:59:36.038,1643817576.68,8273,0,na,0.0,396.0627746582
02/02/2022, 10:59:58.040,1643817598.591,8273,0,na,0.0,389.1266174316
02/02/2022, 11:00:46.048,1643817646.696,8273,0,na,0.0,374.06640625
02/02/2022, 11:04:05.074,1643817845.812,8273,0,na,0.0,324.4819030762
02/02/2022, 11:04:25.077,1643817865.65,8273,0,na,0.0,320.6557617188
02/02/2022, 11:05:40.087,1643817941.052,8273,0,na,0.0,308.0178527832
02/02/2022, 11:05:58.090,1643817958.898,8273,0,na,0.0,305.1664428711
02/02/2022, 11:06:09.091,1643817969.867,8273,0,na,0.0,304.3136901855
02/02/2022, 11:07:50.105,1643818070.996,8273,0,na,0.0,299.3073730469
02/02/2022, 11:08:24.110,1643818104.26,8273,0,na,0.0,298.7205200195
02/02/2022, 11:08:36.113,1643818116.506,8273,0,na,0.0,298.4204101563
02/02/2022, 11:08:57.117,1643818137.845,8273,0,na,0.0,298.0982055664
02/02/2022, 11:09:59.125,1643818199.886,8273,0,na,0.0,298.1544799805
02/02/2022, 11:11:50.142,1643818310.524,8273,0,na,0.0,284.5578918457
02/02/2022, 11:12:03.143,1643818323.957,8273,0,na,0.0,281.0435791016
02/02/2022, 11:12:10.144,1643818330.158,8273,0,na,0.0,279.4944152832
02/02/2022, 11:12:12.145,1643818332.788,8273,0,na,0.0,278.9789733887
02/02/2022, 11:13:24.155,1643818404.653,8273,0,na,0.0,265.1335449219
02/02/2022, 11:15:08.169,1643818508.205,8273,0,na,0.0,255.7004852295
02/02/2022, 11:15:26.171,1643818526.796,8273,0,na,0.0,255.068145752
02/02/2022, 11:16:00.177,1643818561.042,8273,0,na,0.0,254.9098815918
02/02/2022, 11:16:56.184,1643818616.804,8273,0,na,0.0,257.4375915527
02/02/2022, 11:17:05.186,1643818625.759,8273,0,na,0.0,257.9937744141
02/02/2022, 11:17:31.190,1643818651.431,8273,0,na,0.0,260.5665893555
02/02/2022, 11:18:44.200,1643818725.188,8273,0,na,0.0,259.581817627
02/02/2022, 11:19:43.209,1643818783.863,8273,0,na,0.0,257.8890075684
02/02/2022, 11:20:49.218,1643818849.528,8273,0,na,0.0,255.1890716553
02/02/2022, 11:21:08.220,1643818868.442,8273,0,na,0.0,254.3693237305
02/02/2022, 11:21:46.226,1643818906.936,8273,0,na,0.0,253.1022491455
02/02/2022, 11:23:31.329,1643819011.841,8273,0,na,0.0,236.4858398438
02/02/2022, 11:24:22.336,1643819063.22,8273,0,na,0.0,223.667678833
02/02/2022, 11:24:27.337,1643819067.373,8273,0,na,0.0,222.7914428711
02/02/2022, 11:25:28.345,1643819128.642,8273,0,na,0.0,216.1865081787
02/02/2022, 11:25:51.348,1643819151.637,8273,0,na,0.0,434.1460571289
02/02/2022, 11:26:13.351,1643819173.455,8273,0,na,0.0,432.1987609863
02/02/2022, 11:26:29.352,1643819189.753,8273,0,na,0.0,451.6582336426
02/02/2022, 11:26:52.355,1643819212.816,8273,0,na,0.0,515.3196411133
02/02/2022, 11:26:53.356,1643819213.807,8273,0,na,0.0,516.3416748047
02/02/2022, 11:27:36.362,1643819256.433,8273,0,na,0.0,723.2482299805
02/02/2022, 11:28:14.370,1643819294.569,8273,0,na,0.0,801.1110839844
02/02/2022, 11:29:37.393,1643819378.246,8273,0,na,0.0,1069.320678711
02/02/2022, 11:29:45.396,1643819385.757,8273,0,na,0.0,1076.997558594
02/02/2022, 11:30:01.402,1643819401.557,8273,0,na,0.0,1085.264160156
02/02/2022, 11:31:33.440,1643819493.446,8273,0,na,0.0,1050.989624023
02/02/2022, 11:32:31.464,1643819551.614,8273,0,na,0.0,1059.010253906
02/02/2022, 11:33:12.483,1643819593.307,8273,0,na,0.0,1061.032226563
02/02/2022, 11:33:34.490,1643819614.533,8273,0,na,0.0,980.514831543
02/02/2022, 11:34:27.512,1643819667.792,8273,0,na,0.0,851.5555419922
02/02/2022, 11:36:02.666,1643819762.806,8273,0,na,47.7320098877,1054.432128906
02/02/2022, 11:36:13.673,1643819774.495,8273,0,na,49.27118682861,1050.330810547
02/02/2022, 11:36:44.685,1643819805.679,8273,0,na,49.08827972412,1049.858520508
02/02/2022, 11:38:00.717,1643819881.548,8273,0,na,48.63674163818,1054.598388672
02/02/2022, 11:38:34.737,1643819914.976,8273,0,na,48.40618133545,1057.543457031
02/02/2022, 11:39:51.765,1643819992.036,8273,0,na,58.5849609375,1035.6875
02/02/2022, 11:40:14.773,1643820015.023,8273,0,na,57.73819732666,1038.192016602
02/02/2022, 11:40:55.788,1643820056.098,8273,0,na,58.03887176514,1040.32800293
02/02/2022, 11:40:58.788,1643820059.159,8273,0,na,57.94855117798,1039.878173828
02/02/2022, 11:41:23.796,1643820084.696,8273,0,na,57.79514694214,1041.413818359
02/02/2022, 11:42:03.809,1643820124.329,8273,0,na,57.61475753784,1044.776367188
02/02/2022, 11:42:46.831,1643820167.16,8273,0,na,57.47368240356,1045.532836914
02/02/2022, 11:43:07.840,1643820188.389,8273,0,na,56.71387863159,1046.400512695
02/02/2022, 11:44:24.863,1643820265.748,8273,0,na,69.64883422852,1022.815979004
02/02/2022, 11:44:46.872,1643820287.62,8273,0,na,79.49607849121,1227.354003906
02/02/2022, 11:45:09.883,1643820310.625,8273,0,na,82.69910430908,1247.586425781
02/02/2022, 11:45:55.899,1643820356.233,8273,0,na,81.16094970703,1243.957885742
02/02/2022, 11:47:29.942,1643820450.605,8273,0,na,81.01477813721,1245.458740234
02/02/2022, 11:48:12.958,1643820493.702,8273,0,na,80.37104797363,1244.498657227
02/02/2022, 11:48:40.969,1643820521.453,8273,0,na,80.5223236084,1246.338500977
02/02/2022, 11:48:50.971,1643820531.956,8273,0,na,80.78685760498,1246.964111328
02/02/2022, 11:48:55.973,1643820536.057,8273,0,na,80.81721496582,1246.613769531
02/02/2022, 11:49:59.999,1643820600.049,8273,0,na,80.3666305542,1247.453613281
02/02/2022, 11:51:11.027,1643820671.134,8273,0,na,81.51808166504,1249.159667969
02/02/2022, 11:51:34.040,1643820694.227,8273,0,na,81.47356414795,1248.561279297
02/02/2022, 11:52:43.072,1643820763.103,8273,0,na,81.6330947876,1249.450439453
02/02/2022, 11:53:00.079,1643820780.35,8273,0,na,81.65827178955,1249.390625
02/02/2022, 11:53:35.092,1643820815.701,8273,0,na,80.95537567139,1247.811767578
02/02/2022, 11:53:43.095,1643820823.251,8273,0,na,81.2001953125,1248.970703125
02/02/2022, 11:54:47.129,1643820887.369,8273,0,na,81.51194000244,1249.791137695
02/02/2022, 11:54:51.131,1643820891.71,8273,0,na,81.5774307251,1250.091552734
02/02/2022, 11:55:03.135,1643820903.643,8273,0,na,80.98490905762,1249.119018555
02/02/2022, 11:55:20.145,1643820920.263,8273,0,na,81.32172393799,1250.059326172
02/02/2022, 11:55:51.158,1643820951.969,8273,0,na,81.62905883789,1249.525390625
02/02/2022, 11:56:04.163,1643820964.707,8273,0,na,81.74967956543,1250.193237305
02/02/2022, 11:56:29.177,1643820989.515,8273,0,na,81.13534545898,1249.173828125
02/02/2022, 11:56:38.179,1643820998.684,8273,0,na,81.2366104126,1249.872558594
02/02/2022, 11:57:06.188,1643821026.999,8273,0,na,81.81410217285,1250.063964844
02/02/2022, 11:57:53.204,1643821073.573,8273,0,na,81.2195892334,1248.915649414
02/02/2022, 11:58:40.215,1643821120.227,8273,0,na,81.71071624756,1249.692504883
02/02/2022, 11:58:47.219,1643821127.436,8273,0,na,81.68357849121,1250.512207031
02/02/2022, 11:59:40.229,1643821180.589,8273,0,na,81.22225952148,1250.501708984
02/02/2022, 11:59:44.239,1643821184.255,8273,0,na,81.28017425537,1250.316894531
02/02/2022, 11:59:46.239,1643821186.497,8273,0,na,81.31520080566,1250.254272461
02/02/2022, 11:59:55.246,1643821195.332,8273,0,na,81.89781951904,1250.537475586
02/02/2022, 12:00:03.250,1643821204.205,8273,0,na,81.94188690186,1249.984130859
02/02/2022, 12:00:39.265,1643821240.18,8273,0,na,81.17070007324,1249.477783203
02/02/2022, 12:00:43.266,1643821243.771,8273,0,na,81.25038146973,1250.412963867
02/02/2022, 12:01:47.285,1643821307.627,8273,0,na,81.23828887939,1250.044555664
02/02/2022, 12:02:59.309,1643821379.327,8273,0,na,81.2798538208,1249.294067383
02/02/2022, 12:03:21.318,1643821401.405,8273,0,na,81.379737854,1250.666259766
02/02/2022, 12:03:21.318,1643821401.405,8273,0,na,81.379737854,1250.666259766
02/02/2022, 12:03:21.318,1643821401.62,8273,0,na,81.379737854,1250.666259766
02/02/2022, 12:03:33.322,1643821413.523,8273,0,na,81.28128051758,1250.040893555
02/02/2022, 12:03:33.322,1643821413.949,8273,0,na,81.28128051758,1250.040893555
02/02/2022, 12:03:34.323,1643821414.385,8273,0,na,81.27464294434,1249.891967773
02/02/2022, 12:03:35.323,1643821415.618,8273,0,na,81.26859283447,1249.764282227
02/02/2022, 12:04:03.331,1643821443.959,8273,0,na,81.77103424072,1249.702758789
02/02/2022, 12:04:14.338,1643821454.725,8273,0,na,81.57428741455,1249.728637695
02/02/2022, 12:04:43.347,1643821483.347,8273,0,na,81.36823272705,1250.452026367
02/02/2022, 12:05:02.351,1643821502.683,8273,0,na,81.8768081665,1249.882568359
02/02/2022, 12:05:56.372,1643821556.721,8273,0,na,81.27368927002,1250.502929688
02/02/2022, 12:06:27.388,1643821587.699,8273,0,na,81.82201385498,1250.106323242
02/02/2022, 12:06:34.393,1643821594.787,8273,0,na,81.78559112549,1249.773925781
02/02/2022, 12:06:44.395,1643821605.178,8273,0,na,81.73167419434,1249.26550293
02/02/2022, 12:06:49.395,1643821609.783,8273,0,na,81.51956939697,1249.095825195
02/02/2022, 12:07:04.402,1643821625.062,8273,0,na,81.26117706299,1249.481933594
02/02/2022, 12:07:42.417,1643821663.322,8273,0,na,81.8045501709,1250.008789063
02/02/2022, 12:10:23.464,1643821824.45,8273,0,na,81.84520721436,1249.666870117
02/02/2022, 12:11:08.484,1643821869.418,8273,0,na,81.40029144287,1250.226806641
02/02/2022, 12:11:51.500,1643821912.122,8273,0,na,81.82289123535,1249.637207031
02/02/2022, 12:12:15.509,1643821936.025,8273,0,na,81.33196258545,1249.811279297
02/02/2022, 12:12:19.510,1643821939.672,8273,0,na,81.31206512451,1249.756958008
02/02/2022, 12:12:43.517,1643821964.274,8273,0,na,81.35845184326,1250.071899414
02/02/2022, 12:13:07.528,1643821988.347,8273,0,na,81.88717651367,1250.448730469
02/02/2022, 12:13:23.534,1643822003.701,8273,0,na,81.87767791748,1250.123901367
02/02/2022, 12:14:34.562,1643822074.803,8273,0,na,81.88463592529,1249.630249023
02/02/2022, 12:14:37.562,1643822077.799,8273,0,na,81.97021484375,1249.817626953
02/02/2022, 12:15:22.575,1643822123.026,8273,0,na,81.3949432373,1249.722412109
02/02/2022, 12:16:43.607,1643822203.619,8273,0,na,81.40509033203,1249.956298828
02/02/2022, 12:18:30.940,1643822311.688,8273,0,na,82.04612731934,1250.622070313
02/02/2022, 12:18:35.943,1643822316.636,8273,0,na,83.00992584229,1250.913085938
02/02/2022, 12:20:02.973,1643822403.109,8273,0,na,130.9526977539,1250.103759766
02/02/2022, 12:20:02.973,1643822403.613,8273,0,na,130.9526977539,1250.103759766
02/02/2022, 12:20:14.977,1643822415.614,8273,0,na,137.8116912842,1250.128540039
02/02/2022, 12:21:10.005,1643822470.097,8273,0,na,161.6540679932,1250.076416016
02/02/2022, 12:21:23.010,1643822483.663,8273,0,na,161.7038879395,1249.934082031
02/02/2022, 12:24:24.087,1643822664.745,8273,0,na,161.9422302246,1249.966064453
02/02/2022, 12:25:09.109,1643822709.849,8273,0,na,162.4253997803,1249.968994141
02/02/2022, 12:25:10.109,1643822710.668,8273,0,na,162.5400085449,1249.891723633
02/02/2022, 12:25:56.125,1643822757.009,8273,0,na,161.8181304932,1249.510009766
02/02/2022, 12:26:34.145,1643822794.738,8273,0,na,162.6280059814,1250.093505859
02/02/2022, 12:27:23.163,1643822844.065,8273,0,na,162.0380554199,1249.862426758
02/02/2022, 12:27:25.163,1643822845.197,8273,0,na,162.0132751465,1249.873901367
02/02/2022, 12:27:25.163,1643822845.877,8273,0,na,162.0132751465,1249.873901367
02/02/2022, 12:27:54.174,1643822874.842,8273,0,na,162.4706878662,1250.302856445
